account_id,signup_date,device_id,ip_address,card_fingerprint,address_id,ring_id,is_ring_member,is_hard_negative,is_evasive_ring
acct_50287c182d,2025-11-29T22:25:00,dev_029c96c4dd,22.107.225.162,card_af34884abe3e,addr_05b0bb0601,ring_028,1,False,False
acct_6adc5be4f7,2025-02-15T06:08:08,dev_826d60608d,60.158.68.7,card_6893fc8678df,addr_607e27dcb3,ring_008,1,False,False
acct_805df131fe,2026-01-01T11:00:19,dev_f01548dbc2,167.126.14.224,card_928299c08af7,addr_6d8059645b,ring_001,1,False,False
acct_ded8c7c760,2026-07-19T18:15:29,dev_3748fd0f8f,43.196.202.155,card_66db5cd841d9,addr_9121723701,,0,False,False
acct_f7f04cc174,2025-11-23T12:36:17,dev_bb24805496,86.165.30.144,card_19fe1c6f4866,addr_94e4641c7c,ring_023,1,False,False
acct_8a4dbb53bf,2025-02-02T11:44:47,dev_326681ce1d,204.236.56.75,card_bdf438a1506b,addr_1e3c4aea07,,0,False,False
acct_583cdc69b3,2025-06-20T08:26:06,dev_da20ee2ce1,217.215.39.223,card_3d396a7ddbf1,addr_9794940d81,,0,False,False
acct_8a9b405cdc,2025-05-13T16:32:34,dev_084f8ce95d,112.108.176.251,card_899bff8695f5,addr_02a2ae64c7,,0,False,False
acct_362fbbd10f,2026-05-31T19:37:03,dev_b7f4cc9670,120.6.44.249,card_80e794906190,addr_8082547907,,0,False,False
acct_dfee406178,2026-01-15T05:15:25,dev_0fc18c98d3,152.5.7.122,card_304c987ccfc4,addr_8aa70a604e,,0,False,False
acct_0e825b858d,2026-07-12T13:36:15,dev_d86b440677,98.0.41.169,card_2d4783e73529,addr_9b2bcbe347,,0,False,False
acct_5fd6b6dbe4,2025-09-12T06:17:45,dev_bdd843c790,124.220.123.53,card_9866b806999d,addr_bd1499df77,,0,False,False
acct_f3b5d7b3df,2025-02-06T02:49:46,dev_03b9d81ece,176.236.16.3,card_39b81848848d,addr_e2d085ef33,,0,False,False
acct_567eb6a754,2025-05-01T22:47:07,dev_1720f56c41,164.204.240.164,card_f7aa7d7d440a,addr_9861cc62a8,,0,False,False
acct_ea3578dcab,2026-02-12T11:56:24,dev_5c1cdb12e9,113.51.119.57,card_8b5d383878b6,addr_cbe8a7cc1c,,0,False,False
acct_feed6c3a81,2025-05-14T10:05:21,dev_482edccdf1,12.190.213.35,card_df8c5611a0a8,addr_1c2d0dab36,,0,False,False
acct_dab9a2bb81,2026-02-13T18:50:51,dev_d39c472198,94.48.19.182,card_804902a5a960,addr_f643da37a8,,0,False,False
acct_cdf839801d,2025-04-15T05:40:05,dev_ad0d69e5a3,128.187.92.243,card_9be35fca4128,addr_88b0b166b5,,0,False,False
acct_996c2e732f,2025-02-19T22:03:03,dev_eca2a84a62,147.117.229.138,card_c768a0656e12,addr_91edbec94e,ring_016,1,False,False
acct_85e297329b,2025-04-15T09:07:39,dev_dcc284b468,3.173.150.154,card_fc4669730755,addr_6737ac6ab2,,0,False,False
acct_a49aa202f1,2025-04-03T18:58:23,dev_5ffd4f8aa7,55.124.111.219,card_1c24f3a460b2,addr_5a35a9cd80,ring_014,1,False,False
acct_59eaea7960,2025-01-22T20:41:52,dev_19c52a3d0e,33.31.117.96,card_72cc99c3c040,addr_d06ef3557a,,0,False,False
acct_883ae5d910,2025-09-21T02:06:35,dev_fc042c5dc4,6.222.144.100,card_adec221b21a5,addr_52faf5b5e1,,0,False,False
acct_c3ce9b5f2c,2025-12-03T08:10:18,dev_d805f5de3d,93.216.95.96,card_ca73a8b7f589,addr_8b5911b4d2,,0,False,False
acct_c8650ed0cb,2026-03-08T17:48:26,dev_b80b341d11,214.5.111.6,card_830c5f2d5fc3,addr_66dba36b32,,0,False,False
acct_ba80e9c8c3,2026-05-26T11:37:42,dev_ee06cb0b9d,187.4.55.63,card_abdea56ce195,addr_aba6560ec4,ring_009,1,False,False
acct_6713acad35,2025-04-24T00:44:31,dev_8db7d4e502,181.27.237.216,card_abc786192cf0,addr_3234f34d08,,0,False,False
acct_14a5ff93e5,2025-09-17T12:37:39,dev_106d500fc4,221.159.94.91,card_b53836bbe12d,addr_fa17f8a814,ring_012,1,False,False
acct_a2550c736d,2025-05-24T20:47:11,dev_7c4ed43f6b,176.153.184.157,card_fcfd1a005731,addr_f17b380241,ring_030,1,False,False
acct_0c963d4125,2025-11-16T03:42:59,dev_56e4a02144,25.198.108.200,card_7ff90b39b004,addr_099b9f9ac5,,0,False,False
acct_64139be61f,2025-07-08T17:47:48,dev_ae92877406,94.131.179.250,card_cfaaa264effc,addr_5cd5490f70,,0,False,False
acct_5115324d24,2025-01-06T01:08:44,dev_4e7bc7a5bb,110.18.63.223,card_3d9842e87a99,addr_4bd0000e2e,,0,False,False
acct_2601506069,2025-11-18T02:21:09,dev_a142502a08,101.220.191.126,card_108ffe4cb390,addr_b53b630874,ring_005,1,False,False
acct_eb5646c175,2025-09-18T08:21:43,dev_c7700942a5,117.95.161.171,card_0b587b68e862,addr_1f462af115,,0,False,False
acct_948dc50299,2025-10-08T06:20:19,dev_d3f5e69398,101.34.181.255,card_939b88365b38,addr_00bb3f5947,,0,False,False
acct_c018d23c2e,2026-02-02T02:47:28,dev_d137624a5c,223.135.152.87,card_124422aaf6ce,addr_810e02a3cc,,0,False,False
acct_f92cf3c140,2025-09-30T08:13:57,dev_9ac326fc86,90.87.151.170,card_d1e270845993,addr_060454fdfd,,0,False,False
acct_611a853418,2026-06-12T11:55:17,dev_081519fd99,29.113.180.104,card_ee3c25c44bc1,addr_b26580b783,,0,False,False
acct_dc608f5970,2026-05-26T05:27:06,dev_bf5934c17b,196.8.80.105,card_281c0a0f0856,addr_644a1d2e75,ring_009,1,False,False
acct_3b198bd421,2025-11-08T05:43:41,dev_e484ed88b5,113.163.209.250,card_0e0907d005cc,addr_c562707d6d,,0,False,False
acct_b08b9f8b18,2025-08-03T18:25:09,dev_6a68222c0a,93.178.107.172,card_3bfe06a59b8f,addr_f7dc3a505c,ring_021,1,False,False
acct_e8c00e2507,2025-10-22T14:13:32,dev_6d71698561,148.133.198.252,card_2d283f1c2904,addr_41c1c89e77,,0,False,False
acct_a58a539b30,2025-11-18T05:43:41,dev_3baef919c2,132.115.151.116,card_7cd0348aa07c,addr_83a866d053,,0,False,False
acct_ca61a713f1,2026-05-01T16:26:25,dev_778789c4f3,112.128.170.223,card_9c0cb2d76ae2,addr_12fd917c17,,0,False,False
acct_bcab4ea809,2025-08-05T01:12:51,dev_108a87a789,19.194.72.92,card_be5867863e87,addr_637a5c7e0c,,0,False,False
acct_3a1d8bfdd4,2025-10-16T04:09:21,dev_288223cfd7,88.80.186.159,card_7e88fc4c3304,addr_8f4cd613d0,,0,False,False
acct_3e17a7253e,2025-09-15T12:32:16,dev_af40f8239b,195.149.193.27,card_91ad22006607,addr_7c2f6b56ff,,0,False,False
acct_eea8671983,2025-11-20T08:54:18,dev_b0f0843d97,64.229.30.112,card_12b88ba2068e,addr_0a4fb60255,,0,True,False
acct_62ffa7ed43,2026-06-12T22:25:49,dev_6e3b570516,69.188.80.168,card_c23c202891ac,addr_f2eb5d6b0d,,0,False,False
acct_466812884d,2025-12-16T19:12:50,dev_8310b21c84,130.199.228.88,card_68c347ab84fc,addr_7e9dce5a51,,0,False,False
acct_f3c5deaed0,2025-04-02T21:50:06,dev_620a1acb97,189.244.186.118,card_bb928e33ff89,addr_0749abe850,,0,False,False
acct_affeeaf958,2025-06-26T17:55:04,dev_9e4c4c291d,113.209.33.218,card_5d3e8667b446,addr_0e1769dbef,,0,False,False
acct_17109465a3,2026-04-23T11:44:11,dev_f12caf07e0,191.120.220.36,card_612a0468da7f,addr_90c0ece18c,,0,False,False
acct_34c06144bd,2026-06-10T23:36:47,dev_95b8deb48b,54.238.46.114,card_62a0d1d5617b,addr_54ec538288,,0,False,False
acct_ef2551584e,2025-01-31T14:34:32,dev_4d0693c476,153.209.50.231,card_5f306333f869,addr_fd86c51da5,,0,False,False
acct_2c980cbe65,2025-06-10T12:58:11,dev_718527d426,71.35.160.26,card_114656c6564e,addr_ab99f3d463,ring_019,1,False,False
acct_ffb41c8b1d,2025-05-30T16:40:28,dev_76a2f49783,109.197.244.141,card_2064b455ef8d,addr_d9075152d8,,0,False,False
acct_476f0f11b7,2025-03-02T15:56:24,dev_726e80bf6f,197.227.102.162,card_55cb29e6c324,addr_d486f32f10,,0,False,False
acct_f8da54e885,2025-02-18T04:22:32,dev_b6d4e45b7f,6.253.186.58,card_0ba9017a91de,addr_30de840dd1,,0,False,False
acct_e69793fdec,2025-04-15T07:22:04,dev_c92d1bc421,208.203.12.199,card_deda99d971f6,addr_ba9c109d90,,0,False,False
acct_ab5f18314e,2025-12-18T16:01:05,dev_351b6e6d49,18.183.133.71,card_7bccdb8a7c59,addr_6d3c2c8b90,,0,False,False
acct_279bd75511,2026-07-01T11:15:13,dev_a1206215ce,191.164.122.143,card_c25b745596c7,addr_27a291e1ed,,0,False,False
acct_4662573f68,2025-04-10T16:19:49,dev_d31fc41e4d,137.222.81.161,card_7bef97b6a6bc,addr_476585d81a,,0,False,False
acct_1053b1c6bf,2025-02-10T21:52:48,dev_264102a9f2,7.90.222.75,card_9fc51ca46743,addr_0b8dc300eb,,0,False,False
acct_e02120fd61,2025-02-19T15:58:31,dev_bf0081dba7,149.252.169.23,card_c768a0656e12,addr_5f4e34ea6d,ring_016,1,False,False
acct_7f200c3e78,2025-10-26T02:51:26,dev_0850d8ae81,218.185.55.225,card_27b481ce1880,addr_7ba38769d8,,0,False,False
acct_c15d07ada7,2025-12-09T14:59:28,dev_1b86ec5895,40.156.101.242,card_a53eef4f88f5,addr_5492945978,,0,False,False
acct_c995f83648,2025-08-10T22:44:09,dev_c31247bab5,182.94.174.162,card_1e519b033058,addr_5d85f178f1,,0,False,False
acct_8bb6943db9,2026-05-24T10:33:12,dev_98ae4a0826,39.106.236.66,card_3b84e1767044,addr_474bd9e3e6,,0,False,False
acct_00bb6ac510,2026-05-29T10:40:47,dev_638e1aca2f,56.5.177.208,card_d6808daf5856,addr_11392c83cd,,0,False,False
acct_9770721848,2026-04-27T08:41:25,dev_88038b78e2,104.90.165.234,card_5e7d337c2603,addr_dd107892f4,,0,False,False
acct_36befedbab,2026-05-15T03:54:40,dev_df4a3153f1,210.102.75.134,card_97cb11a22cde,addr_50965b105a,,0,False,False
acct_f6e194487d,2025-02-25T09:57:00,dev_21c6b4b312,24.247.241.182,card_3fe2f9a7c2f0,addr_4b7f29f497,,0,False,False
acct_ce1d1f6af3,2026-01-09T23:43:37,dev_cadff3a866,22.118.58.27,card_7761bac80223,addr_3cdddfcf14,,0,False,False
acct_b40b2e36cb,2025-06-17T02:22:03,dev_647fe63ede,130.199.228.88,card_94b95f8271c3,addr_53e8ede395,,0,False,False
acct_5b9e263402,2025-12-25T13:15:42,dev_e1670a15c2,178.141.167.230,card_0764074a04c7,addr_dd18e9fa13,,0,False,False
acct_d5071a13b6,2025-01-23T08:47:37,dev_cddde64a53,19.182.206.32,card_75bba78ec128,addr_563701f2fa,evasive_ring_005,1,False,True
acct_f5fff04217,2025-09-30T15:33:03,dev_9128a6dd07,196.56.24.195,card_9da03a740c91,addr_5538681a28,,0,False,False
acct_009e4ae8cc,2026-04-11T05:08:10,dev_5673d92786,119.145.76.18,card_8a7ba3bc5a30,addr_f6c7f85197,,0,False,False
acct_2681394e14,2025-11-22T12:27:31,dev_6d74eb1477,144.181.252.68,card_75dbae63abf7,addr_64801608d6,,0,False,False
acct_1b9ecf7205,2026-06-07T14:25:48,dev_4f6358e7ae,163.72.133.164,card_c080d9bd52c7,addr_222ae28eb5,,0,False,False
acct_4f79cb1c2c,2025-04-10T17:12:35,dev_95df0de587,104.223.128.184,card_c9439d190d41,addr_c86fa07e0a,,0,False,False
acct_1eecd3f5c0,2026-05-28T16:45:24,dev_b6dd37172d,112.10.5.134,card_7588950e8e3a,addr_01a9552767,,0,False,False
acct_8dcd00f80e,2025-03-30T21:41:47,dev_1dbfdfd874,116.115.120.25,card_812f082ad129,addr_0d1f549e23,,0,False,False
acct_3f9d5d4e9e,2025-09-29T08:49:37,dev_8a7965e7c0,133.199.106.254,card_6d6a7a0e3ab5,addr_6f35c9e5c3,,0,False,False
acct_b6c151ed15,2026-02-18T10:25:59,dev_0cfcb47d2f,175.36.64.74,card_14f7036a5ebf,addr_e5583266aa,,0,False,False
acct_2757f3ab89,2025-12-12T10:28:38,dev_382e1bdeb4,160.26.158.113,card_2f6d3caa5148,addr_06d0c6daad,,0,False,False
acct_8ea0f1484e,2025-10-24T02:39:49,dev_bf3babfde3,105.67.116.80,card_e7a511a55bfc,addr_4048d61993,,0,False,False
acct_76c8e45a7e,2025-05-01T09:15:33,dev_2f0124c2cf,12.244.95.111,card_785b43c0d72f,addr_35ec9a1216,,0,False,False
acct_9197256760,2026-06-18T16:02:16,dev_e25f9016c3,96.142.143.62,card_3c74e672d81f,addr_9fb3e1dac1,,0,True,False
acct_d1d8cc6043,2025-08-23T02:51:50,dev_de4b1f1978,112.108.176.251,card_cf1db8bd8d9d,addr_5e230b116e,,0,False,False
acct_2e2ff14cbb,2026-07-31T17:24:22,dev_7c7a62a6f5,78.149.226.163,card_7f82d2ad72fe,addr_c8eeca41ff,,0,False,False
acct_bba4976b64,2025-07-06T15:33:19,dev_cff041cfc7,214.95.27.117,card_733208a51978,addr_22d8b151a7,,0,False,False
acct_39dd93ee33,2026-03-02T03:11:13,dev_cbc97de5aa,138.29.117.2,card_55b785936322,addr_f2fbd61281,,0,False,False
acct_50bdfc0208,2025-01-29T23:17:22,dev_2a743a302e,139.234.175.130,card_cdc6d1d8287d,addr_938e4ae74f,,0,False,False
acct_3f6db90505,2026-01-06T13:10:29,dev_6172546643,26.181.129.160,card_ffa609a176d8,addr_8a5769a513,,0,False,False
acct_c2bbfa041b,2025-09-15T11:29:50,dev_46146a98d6,194.232.249.26,card_28fca1b8821a,addr_b1fe8de388,,0,False,False
acct_bf2c2fa915,2026-03-25T23:44:07,dev_302324067a,150.214.58.210,card_d2db7e3e6d77,addr_4a62ea37ba,,0,False,False
acct_3e350cb55b,2025-09-16T15:00:32,dev_863c53753b,67.102.112.28,card_c985e144b08c,addr_c0ebe61186,ring_010,1,False,False
acct_ad34b42000,2025-12-17T12:36:26,dev_1efb62e3a5,50.217.94.243,card_279e8b0543e7,addr_bd62b871da,,0,False,False
acct_2f2d0dedb8,2026-06-20T01:06:17,dev_76f81cda90,57.181.199.101,card_5020072ab59c,addr_26bee26252,,0,False,False
acct_f574c4b8ae,2026-05-12T02:42:42,dev_659dbcf4c7,114.35.25.5,card_c8f583745dc7,addr_f3eab744ec,,0,False,False
acct_6579e9a335,2026-05-07T17:24:19,dev_ed23b94cd3,82.195.110.208,card_3d6a200b92a7,addr_f5a876109e,,0,False,False
acct_20bae9737c,2025-08-22T18:06:44,dev_7e17d8c725,148.78.156.20,card_4ceafb4d9f33,addr_8a60009bea,,0,False,False
acct_190d5c2a42,2026-04-27T07:35:36,dev_a241a80efe,209.46.26.19,card_238df2914a23,addr_a0d1f1eb5f,ring_036,1,False,False
acct_f718eb9b15,2026-07-21T16:57:46,dev_462278c627,155.118.147.227,card_399c5c65db41,addr_7359d8cc9d,,0,False,False
acct_ea41cb2f9b,2025-04-16T17:18:31,dev_02125101ba,153.61.13.53,card_1b2c5e3da784,addr_907b7bd14a,,0,False,False
acct_58eaf1bf22,2025-03-02T21:37:19,dev_cf59c9242d,69.5.240.190,card_8cbe40b6aafd,addr_4638e61b2b,,0,False,False
acct_e0cfe37d7b,2025-12-05T03:52:14,dev_dc25fbb911,186.89.83.157,card_4cf85e6dc33e,addr_c5bcd5eb7d,ring_027,1,False,False
acct_a8803b5a56,2025-08-23T19:37:17,dev_8eb48e845c,159.148.245.192,card_3521dfdd2f63,addr_8c2b4a503c,,0,False,False
acct_f27f2667ef,2025-10-19T12:13:43,dev_ab85921845,152.65.92.90,card_6affbccd0e0c,addr_ff7f20f5f5,,0,False,False
acct_e45174ad75,2025-10-31T16:37:46,dev_98f1bd6615,57.209.149.208,card_b046ecf17201,addr_9054322591,,0,False,False
acct_48b6b92a01,2025-09-20T01:22:26,dev_825761bf10,159.130.129.48,card_c8ca0c65425f,addr_f52a8833a0,,0,False,False
acct_6ba0c11141,2025-02-13T10:45:32,dev_00705f42d4,91.211.49.166,card_d98491b3ecbb,addr_3213bfc4b1,,0,False,False
acct_a755a3e0ef,2026-04-12T10:59:21,dev_89cfc50473,132.115.151.116,card_ee1aee4bafb8,addr_ae8923a42f,,0,False,False
acct_43e9cad866,2025-07-25T17:43:27,dev_8432caeb70,4.1.43.214,card_1e0d4538ace2,addr_8352a83b77,,0,False,False
acct_ecd2f2c386,2025-11-18T13:16:13,dev_fb680b0e0c,213.38.33.46,card_8f257a150e02,addr_7685143a5a,,0,False,False
acct_a3bb79be1b,2025-01-17T21:43:26,dev_990960fac0,19.34.207.58,card_0a60cd4b9d1a,addr_0c68850dc8,evasive_ring_012,1,False,True
acct_9b4d7af82d,2025-02-24T01:36:31,dev_cba7520576,8.92.240.121,card_fecf380c223d,addr_e3c19d01c2,,0,False,False
acct_7db8d0e642,2025-12-08T13:46:23,dev_8540d759e3,196.162.142.93,card_59856868630f,addr_87b3b87cb5,,0,False,False
acct_e58624227b,2026-01-29T21:26:55,dev_9394f3921d,104.22.182.40,card_e508e813b518,addr_9e3eb7b592,,0,False,False
acct_0b54cb2a83,2026-07-19T21:27:22,dev_90196122c8,20.230.106.206,card_51ada705883a,addr_c3dff55bdd,,0,False,False
acct_18882e98be,2025-06-08T08:48:59,dev_de2727fcf6,182.162.5.10,card_5dfc5c830317,addr_c5ff55b848,,0,False,False
acct_7a9153acb5,2025-02-02T11:41:53,dev_fdbdaeccb8,103.126.202.224,card_2525fb4fe8f2,addr_398368f234,,0,False,False
acct_0547f03fc0,2025-05-20T09:01:58,dev_19ff5ce94a,46.208.129.177,card_9fd033f2a2c7,addr_7c57427b8a,,0,False,False
acct_ff76c9ee68,2025-04-17T14:15:53,dev_e77757a3f6,144.144.132.120,card_15b54c75d7a6,addr_c9f048ffce,,0,False,False
acct_8c05b554dc,2026-06-18T20:35:10,dev_8cca1b8a45,59.99.185.86,card_8b42a5476036,addr_cbb3f0064a,,0,True,False
acct_6652f0c557,2026-01-05T22:14:33,dev_29108e598b,93.160.74.181,card_764b33111814,addr_cee464ea6e,ring_006,1,False,False
acct_6ce2224bc6,2025-04-09T21:55:18,dev_afa5928eef,112.181.49.147,card_94b26961b3db,addr_565f82c798,,0,False,False
acct_849b6c5f1a,2026-05-11T11:24:15,dev_8e2b95d1db,88.80.186.159,card_8e81cc59851f,addr_db3b173c07,,0,False,False
acct_03e00ebec4,2025-07-07T23:36:05,dev_b0d463dd77,104.181.112.114,card_d0fd2baaae95,addr_9adfe4b90a,,0,False,False
acct_5a3fecef74,2026-06-21T08:39:28,dev_faec0a0807,144.218.184.174,card_b9350295dc93,addr_ca857c7342,,0,False,False
acct_6a8a44c052,2025-03-26T21:32:28,dev_f160d0cc10,107.158.208.128,card_7c6dd5a3565d,addr_d94dd1a80a,,0,False,False
acct_37a57e1f3b,2025-03-08T07:20:16,dev_40283a3bdb,125.115.57.37,card_65df1a93b665,addr_d5d9cd27fc,,0,True,False
acct_4f0d0aa84c,2025-09-24T23:46:15,dev_8f7003c1da,86.3.94.220,card_32ff125a117a,addr_281916e881,,0,False,False
acct_7adab97aec,2025-06-19T07:09:12,dev_6e05b1c7c3,47.182.49.91,card_92e4b7c7e853,addr_7a73e620de,,0,False,False
acct_90f3c3f24d,2025-05-20T00:29:05,dev_0c23e5ddad,124.220.123.53,card_8c8ac8b1ab79,addr_3f3944499d,,0,False,False
acct_2be9b0b385,2025-05-03T18:49:59,dev_c20263d3e6,183.214.39.114,card_ccb53e0a36a7,addr_c6a3ac68cf,,0,False,False
acct_57f67ba7a2,2026-07-03T04:36:14,dev_3c9e65349b,3.24.5.64,card_22ed2d365580,addr_e4650f8dfc,,0,False,False
acct_f36105c857,2025-03-20T02:17:34,dev_0c06953770,208.75.234.168,card_61cc6742995b,addr_769a5019de,,0,False,False
acct_33a15b598b,2026-07-10T08:50:24,dev_63832adee3,63.162.183.185,card_bdae8c50ef62,addr_224e8d64bd,,0,False,False
acct_537e56a230,2025-10-20T06:16:16,dev_17de18a2c3,132.115.151.116,card_2999e4bb76ec,addr_bc4ce69264,,0,False,False
acct_066d162d96,2025-01-20T10:14:03,dev_e476ab7ff5,61.4.172.164,card_b69c3e04f700,addr_01c8dee9b7,,0,False,False
acct_a5261de775,2025-06-29T22:39:35,dev_c378243aae,65.15.92.182,card_4151be8b4d0b,addr_ce20a10daf,,0,False,False
acct_ea1eca7bd4,2025-06-02T09:16:47,dev_f66d55a72f,81.149.90.45,card_48037dc59175,addr_90125b7995,,0,False,False
acct_646fdf0645,2025-02-12T08:49:24,dev_2014bc3462,81.93.38.50,card_c78b7984ea8c,addr_45d4c3e982,,0,False,False
acct_7363a7763d,2025-08-21T16:33:14,dev_8a3351d8af,83.78.42.52,card_3ab681a331d1,addr_9d75eaeb15,,0,True,False
acct_bc3132c175,2026-03-14T22:56:07,dev_0cbfe1ab1f,121.59.175.114,card_6dff718f9883,addr_ea017f6212,,0,False,False
acct_74bb073ebd,2026-03-21T20:38:32,dev_2dee273f83,71.151.23.106,card_af428a1f9b2d,addr_6373975cb1,,0,True,False
acct_5a481c6cbd,2025-02-08T02:15:03,dev_f92ef45432,78.246.240.39,card_c804e4506b00,addr_014530b6ab,,0,False,False
acct_348cf97e54,2025-10-23T07:15:41,dev_8902116167,202.142.217.237,card_21ef60f8fcf0,addr_89eefb108f,,0,False,False
acct_1fb37d71a0,2026-06-06T17:09:08,dev_0afeeaa4e3,19.34.17.124,card_1e8c9b83a443,addr_330d932727,,0,False,False
acct_1fe7da8044,2026-05-13T02:27:36,dev_66b2772647,145.19.169.242,card_d4b53773edb5,addr_3de29f5c5c,,0,False,False
acct_747fdde2d3,2025-09-20T04:39:15,dev_e51299052b,70.42.1.187,card_54df24e2128c,addr_dc6aa5b2ec,,0,False,False
acct_11b5455430,2025-04-22T08:33:54,dev_720a8072d9,30.63.138.38,card_4950e64be601,addr_58d43cb2da,,0,False,False
acct_39d2279e32,2025-10-07T18:53:16,dev_26804b8358,104.187.67.43,card_b6d211cdf87a,addr_b6b4265639,,0,False,False
acct_f2a3234bd5,2025-12-20T04:32:46,dev_3568a487d7,168.218.64.137,card_adf45fefd025,addr_ed052f9c77,,0,False,False
acct_67b1f3c3e2,2026-03-13T17:12:01,dev_278fd51586,108.205.126.111,card_59f6989b876c,addr_c44fb0f996,,0,False,False
acct_972e4ba27d,2025-11-22T07:22:08,dev_2c569a81ec,37.102.213.98,card_3ba3c3cb14b6,addr_599a54dbd0,ring_020,1,False,False
acct_5b9d27ec85,2025-07-31T18:38:34,dev_4be1d16cf9,81.144.18.202,card_c94fccb589f3,addr_f2bb12b7b2,,0,False,False
acct_10a617b379,2025-09-14T11:22:29,dev_c09e5b6074,22.56.208.61,card_9723f75ddb6b,addr_f72cc08750,,0,False,False
acct_9bd8045c94,2026-04-03T09:00:50,dev_06018d98bc,3.173.150.154,card_1207154c687e,addr_dc313fc118,,0,False,False
acct_07f97d7f1e,2025-05-12T15:44:29,dev_3f9bcfce42,20.85.238.35,card_0ad4032106a2,addr_e09612c920,,0,False,False
acct_5101318825,2026-05-08T03:40:39,dev_8192e3f8ca,160.198.72.202,card_52d56a8b92a2,addr_12fa9867a2,,0,False,False
acct_bb100c4f7d,2025-11-13T22:29:41,dev_b10c947076,83.69.188.18,card_73bc8753e637,addr_9b78cbab33,,0,False,False
acct_effd0c0c25,2026-06-06T20:32:10,dev_689b97aeac,56.189.125.240,card_d4f5261f4cd9,addr_82b317893e,,0,False,False
acct_47f4a42717,2025-05-20T05:46:34,dev_14bf5758c3,119.155.166.48,card_742d9428e631,addr_b010ca508a,,0,False,False
acct_552d1292dc,2026-05-05T13:51:18,dev_dd584ae7a2,191.154.67.37,card_26e5a772d998,addr_ae2e91c836,,0,False,False
acct_bd1415f9cc,2025-06-18T18:12:01,dev_90f0189dfb,149.198.170.29,card_6f5bbd9cc324,addr_05c4f705cc,,0,False,False
acct_f45bfad2c2,2025-06-30T17:06:48,dev_8de4214902,112.108.176.251,card_0f4db8a12b15,addr_e1427f4171,,0,False,False
acct_06fd9f06aa,2025-09-04T00:27:11,dev_a98c6d60e6,10.46.73.98,card_9780cb0c8be6,addr_b082c4c238,,0,False,False
acct_b5fd8bc167,2025-03-12T03:14:55,dev_2832e37b02,70.12.98.168,card_2e3b76b21162,addr_95f681e543,,0,False,False
acct_4be792cfd9,2026-02-02T08:37:53,dev_4daaa63f4a,133.144.103.224,card_619e60232a44,addr_a0502bc082,,0,False,False
acct_7a89f9112a,2025-10-23T16:47:05,dev_e14a0a5309,196.16.177.150,card_647b4ce61ceb,addr_2eedbbe496,,0,False,False
acct_0c63ba0dfe,2025-12-01T08:16:22,dev_370ed4606c,13.146.163.84,card_ef18392ebb30,addr_cdad389d06,,0,False,False
acct_cb84a4d6c4,2025-10-21T05:02:31,dev_f878395bcc,129.0.87.59,card_7b4442387c8d,addr_dfcd0138cb,,0,False,False
acct_8a604299cd,2025-11-08T09:46:51,dev_29f9f68fba,52.121.209.57,card_35c0dbc103de,addr_9f1006c7f5,,0,False,False
acct_5b3d791b83,2025-11-24T18:02:22,dev_3a8ec88c4f,109.249.203.126,card_be290630610e,addr_f0a453a0ab,evasive_ring_007,1,False,True
acct_6f71b738d9,2025-06-05T14:03:22,dev_400e2278af,211.194.177.197,card_8b4015fe6a51,addr_3852485766,,0,False,False
acct_9331972e92,2025-06-20T04:51:11,dev_33701390c4,167.65.66.59,card_838b3e9cc9a0,addr_d4ec3c7b3d,,0,False,False
acct_5f198b26c9,2025-04-14T23:04:41,dev_20708e2745,37.71.216.190,card_bba475ab0186,addr_2e3752e338,ring_018,1,False,False
acct_2a3f6d2429,2026-02-26T03:15:04,dev_2fcef642a0,120.219.53.173,card_5522c2fd53f7,addr_cf92d5adec,,0,False,False
acct_f504a4f521,2026-04-04T01:17:51,dev_dc17dc5f93,178.250.182.172,card_75e15aa93e7d,addr_b21e3b3eb0,,0,False,False
acct_dadc9d4d45,2025-07-01T21:05:13,dev_7c38bd82be,160.26.158.113,card_0087fd59f95f,addr_11939c9030,,0,False,False
acct_d61a54771f,2025-10-28T07:34:51,dev_d21fbd66c8,117.220.123.62,card_7db69ce01b70,addr_66663487aa,,0,False,False
acct_dc1ef666b9,2025-11-03T10:37:04,dev_78f4218cbf,22.97.241.124,card_7b2101ca0177,addr_c3ad4efe4c,,0,False,False
acct_0feb37afdd,2025-03-26T03:43:03,dev_9d79b0705c,41.113.135.17,card_ca66c776ca36,addr_c874b8b77a,,0,False,False
acct_77b45e777b,2025-12-22T18:31:53,dev_544ef8ffb8,69.118.156.23,card_9e49d40827ca,addr_95ea598206,,0,False,False
acct_43309c26be,2026-05-20T07:49:53,dev_253f692266,67.159.105.166,card_83814b96a11b,addr_731ceedf99,,0,False,False
acct_e14ceb2589,2026-02-18T19:05:49,dev_a7cb4853d3,160.26.158.113,card_be8bd7e0d36c,addr_3720bbc0a4,,0,False,False
acct_9f64fe3ceb,2025-06-05T13:10:55,dev_2b3ce9975f,138.74.97.164,card_4ff1c77e226e,addr_b548112a84,,0,False,False
acct_50b8c41601,2025-07-07T01:23:33,dev_21972d368b,103.118.163.91,card_7de99799f161,addr_b10e9a62bd,,0,False,False
acct_c2da3ed506,2025-06-25T05:45:45,dev_dc3a804b48,201.209.161.110,card_75dff868e510,addr_6d2b82eb51,,0,False,False
